timestamp,gpu_util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026/04/20 15:10:04.875, 0, 10, 16376, 36, 14.69
2026/04/20 15:10:05.876, 0, 10, 16376, 36, 14.82
2026/04/20 15:10:06.877, 0, 12, 16376, 36, 14.89
2026/04/20 15:10:07.877, 0, 12, 16376, 36, 14.86
2026/04/20 15:10:08.878, 0, 12, 16376, 36, 14.90
2026/04/20 15:10:09.879, 0, 12, 16376, 36, 14.89
2026/04/20 15:10:10.879, 0, 5957, 16376, 36, 15.29
2026/04/20 15:10:11.880, 0, 5957, 16376, 38, 43.11
2026/04/20 15:10:12.881, 20, 12463, 16376, 41, 56.63
2026/04/20 15:10:13.882, 88, 12463, 16376, 44, 122.84
2026/04/20 15:10:14.883, 99, 12463, 16376, 45, 124.21
2026/04/20 15:10:15.884, 100, 12463, 16376, 47, 125.54
2026/04/20 15:10:16.885, 100, 12463, 16376, 49, 126.92
2026/04/20 15:10:17.890, 88, 12463, 16376, 50, 125.66
2026/04/20 15:10:18.891, 69, 12463, 16376, 50, 126.93
2026/04/20 15:10:19.892, 100, 12463, 16376, 52, 130.82
2026/04/20 15:10:20.892, 78, 12463, 16376, 53, 126.53
2026/04/20 15:10:21.893, 85, 12463, 16376, 53, 131.29
2026/04/20 15:10:22.894, 84, 12463, 16376, 55, 124.35
2026/04/20 15:10:23.894, 85, 12463, 16376, 54, 131.05
2026/04/20 15:10:24.895, 76, 12463, 16376, 56, 124.64
2026/04/20 15:10:25.896, 100, 12463, 16376, 57, 133.09
2026/04/20 15:10:26.896, 70, 12463, 16376, 57, 125.75
2026/04/20 15:10:27.897, 95, 12463, 16376, 59, 129.06
2026/04/20 15:10:28.898, 93, 12463, 16376, 59, 131.44
2026/04/20 15:10:29.898, 70, 12463, 16376, 59, 125.11
2026/04/20 15:10:30.899, 86, 12463, 16376, 61, 130.81
2026/04/20 15:10:31.900, 100, 12463, 16376, 62, 135.09
2026/04/20 15:10:32.901, 79, 12463, 16376, 61, 128.73
2026/04/20 15:10:33.902, 71, 12463, 16376, 62, 125.12
2026/04/20 15:10:34.903, 80, 12463, 16376, 64, 131.70
2026/04/20 15:10:35.904, 100, 12463, 16376, 64, 133.96
2026/04/20 15:10:36.904, 100, 12463, 16376, 65, 133.15
2026/04/20 15:10:37.905, 85, 12463, 16376, 64, 130.00
2026/04/20 15:10:38.906, 66, 12463, 16376, 66, 126.79
2026/04/20 15:10:39.906, 69, 12463, 16376, 66, 127.96
2026/04/20 15:10:40.907, 71, 12463, 16376, 67, 129.36
2026/04/20 15:10:41.908, 76, 12463, 16376, 68, 131.82
2026/04/20 15:10:42.909, 86, 12463, 16376, 68, 132.84
2026/04/20 15:10:43.910, 94, 12463, 16376, 69, 133.16
2026/04/20 15:10:44.911, 100, 12463, 16376, 70, 131.93
2026/04/20 15:10:45.912, 100, 12463, 16376, 70, 133.31
2026/04/20 15:10:46.912, 100, 12463, 16376, 71, 131.79
2026/04/20 15:10:47.913, 100, 12463, 16376, 71, 132.50
2026/04/20 15:10:48.914, 100, 12463, 16376, 72, 132.53
2026/04/20 15:10:49.915, 100, 12463, 16376, 72, 132.31
2026/04/20 15:10:50.916, 100, 12463, 16376, 73, 132.76
2026/04/20 15:10:51.917, 100, 12463, 16376, 73, 132.34
2026/04/20 15:10:52.918, 100, 12463, 16376, 73, 131.83
