timestamp,gpu_util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026/04/20 11:12:47.678, 0, 33, 24576, 58, 144.74
2026/04/20 11:12:48.681, 0, 33, 24576, 58, 144.74
2026/04/20 11:12:49.684, 0, 13912, 24576, 57, 117.69
2026/04/20 11:12:50.684, 0, 13920, 24576, 57, 111.06
2026/04/20 11:12:51.684, 5, 13920, 24576, 57, 111.02
2026/04/20 11:12:52.685, 5, 13920, 24576, 57, 111.10
2026/04/20 11:12:53.685, 5, 13920, 24576, 56, 111.05
2026/04/20 11:12:54.685, 7, 13920, 24576, 56, 111.13
2026/04/20 11:12:55.685, 6, 13920, 24576, 56, 110.98
2026/04/20 11:12:56.685, 6, 13920, 24576, 56, 110.99
2026/04/20 11:12:57.686, 7, 13920, 24576, 56, 111.06
2026/04/20 11:12:58.686, 6, 13920, 24576, 56, 111.20
2026/04/20 11:12:59.686, 5, 13920, 24576, 56, 111.22
2026/04/20 11:13:00.687, 5, 13920, 24576, 56, 111.21
2026/04/20 11:13:01.687, 7, 13920, 24576, 56, 111.17
2026/04/20 11:13:02.687, 4, 13920, 24576, 56, 111.13
2026/04/20 11:13:03.687, 6, 13920, 24576, 56, 111.12
2026/04/20 11:13:04.688, 7, 13920, 24576, 56, 110.99
2026/04/20 11:13:05.688, 7, 13920, 24576, 56, 110.94
2026/04/20 11:13:06.689, 7, 13920, 24576, 56, 110.91
2026/04/20 11:13:07.689, 7, 13920, 24576, 56, 110.93
2026/04/20 11:13:08.689, 7, 13920, 24576, 56, 110.92
2026/04/20 11:13:09.689, 7, 13920, 24576, 56, 110.92
2026/04/20 11:13:10.690, 7, 13920, 24576, 56, 110.82
2026/04/20 11:13:11.690, 6, 13920, 24576, 56, 110.80
2026/04/20 11:13:12.690, 6, 13920, 24576, 56, 110.82
2026/04/20 11:13:13.690, 7, 13920, 24576, 56, 110.83
2026/04/20 11:13:14.691, 6, 13920, 24576, 56, 110.88
2026/04/20 11:13:15.691, 7, 13920, 24576, 56, 110.92
2026/04/20 11:13:16.692, 6, 13920, 24576, 56, 110.85
2026/04/20 11:13:17.692, 0, 13920, 24576, 56, 110.75
2026/04/20 11:13:18.692, 0, 13920, 24576, 56, 110.66
2026/04/20 11:13:19.693, 0, 13920, 24576, 56, 110.52
2026/04/20 11:13:20.693, 0, 13920, 24576, 56, 110.54
2026/04/20 11:13:21.693, 0, 13920, 24576, 56, 110.62
2026/04/20 11:13:22.693, 0, 13920, 24576, 56, 110.65
2026/04/20 11:13:23.694, 0, 13920, 24576, 56, 110.63
2026/04/20 11:13:24.694, 0, 13920, 24576, 56, 110.60
2026/04/20 11:13:25.694, 0, 13920, 24576, 56, 110.58
2026/04/20 11:13:26.695, 0, 21236, 24576, 56, 110.56
2026/04/20 11:13:27.695, 97, 21236, 24576, 58, 132.98
2026/04/20 11:13:28.695, 100, 21236, 24576, 61, 278.82
2026/04/20 11:13:29.696, 93, 21236, 24576, 59, 277.86
2026/04/20 11:13:30.696, 95, 21236, 24576, 59, 253.01
2026/04/20 11:13:31.696, 96, 21236, 24576, 61, 256.36
2026/04/20 11:13:32.696, 100, 21236, 24576, 62, 280.79
2026/04/20 11:13:33.696, 90, 21236, 24576, 60, 287.28
2026/04/20 11:13:34.696, 98, 21236, 24576, 60, 265.16
2026/04/20 11:13:35.697, 98, 21236, 24576, 60, 262.68
2026/04/20 11:13:36.697, 99, 21236, 24576, 63, 274.37
2026/04/20 11:13:37.697, 100, 21236, 24576, 63, 288.76
2026/04/20 11:13:38.697, 100, 21236, 24576, 63, 291.88
2026/04/20 11:13:39.697, 98, 21236, 24576, 61, 275.27
2026/04/20 11:13:40.697, 98, 21236, 24576, 61, 264.66
2026/04/20 11:13:41.697, 98, 21236, 24576, 62, 267.45
2026/04/20 11:13:42.698, 98, 21236, 24576, 62, 268.59
2026/04/20 11:13:43.698, 98, 21236, 24576, 63, 269.33
2026/04/20 11:13:44.698, 100, 21236, 24576, 64, 281.91
2026/04/20 11:13:45.698, 100, 21236, 24576, 64, 288.72
2026/04/20 11:13:46.698, 100, 21236, 24576, 64, 287.23
2026/04/20 11:13:47.698, 100, 21236, 24576, 64, 287.71
2026/04/20 11:13:48.698, 100, 21236, 24576, 64, 287.64
2026/04/20 11:13:49.699, 100, 21236, 24576, 65, 287.61
2026/04/20 11:13:50.699, 100, 21236, 24576, 65, 287.60
2026/04/20 11:13:51.699, 100, 21236, 24576, 65, 287.33
2026/04/20 11:13:52.699, 100, 21236, 24576, 65, 285.96
2026/04/20 11:13:53.699, 100, 21236, 24576, 65, 285.67
2026/04/20 11:13:54.699, 100, 21236, 24576, 65, 284.93
2026/04/20 11:13:55.699, 100, 21236, 24576, 65, 283.15
2026/04/20 11:13:56.700, 100, 21236, 24576, 65, 283.59
2026/04/20 11:13:57.700, 100, 21236, 24576, 65, 284.67
2026/04/20 11:13:58.700, 100, 21236, 24576, 65, 283.28
