timestamp,gpu_util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026/04/20 14:19:21.253, 0, 2, 24576, 61, 149.44
2026/04/20 14:19:22.273, 0, 1, 24576, 61, 159.24
2026/04/20 14:19:23.273, 0, 10858, 24576, 61, 154.65
2026/04/20 14:19:24.273, 0, 10858, 24576, 60, 124.61
2026/04/20 14:19:25.274, 0, 10858, 24576, 59, 123.85
2026/04/20 14:19:26.274, 0, 10858, 24576, 59, 122.97
2026/04/20 14:19:27.274, 0, 10858, 24576, 59, 122.85
2026/04/20 14:19:28.275, 0, 10858, 24576, 59, 122.67
2026/04/20 14:19:29.275, 0, 10872, 24576, 59, 122.60
2026/04/20 14:19:30.276, 15, 10872, 24576, 59, 122.87
2026/04/20 14:19:31.276, 45, 10872, 24576, 61, 152.17
2026/04/20 14:19:32.276, 0, 10872, 24576, 61, 154.90
2026/04/20 14:19:33.277, 0, 10872, 24576, 60, 145.95
2026/04/20 14:19:34.277, 0, 10872, 24576, 59, 133.94
2026/04/20 14:19:35.277, 0, 10872, 24576, 59, 122.60
2026/04/20 14:19:36.278, 0, 19364, 24576, 59, 122.43
2026/04/20 14:19:37.278, 0, 19364, 24576, 62, 128.99
2026/04/20 14:19:38.278, 100, 19364, 24576, 67, 276.86
2026/04/20 14:19:39.278, 96, 19364, 24576, 69, 302.36
2026/04/20 14:19:40.279, 96, 19364, 24576, 69, 291.83
2026/04/20 14:19:41.279, 100, 19364, 24576, 69, 294.08
2026/04/20 14:19:42.279, 95, 19364, 24576, 70, 301.85
2026/04/20 14:19:43.280, 93, 19364, 24576, 69, 293.86
2026/04/20 14:19:44.280, 99, 19364, 24576, 70, 289.13
2026/04/20 14:19:45.281, 93, 19364, 24576, 70, 296.33
2026/04/20 14:19:46.281, 100, 19364, 24576, 71, 302.96
2026/04/20 14:19:47.281, 100, 19364, 24576, 71, 305.04
2026/04/20 14:19:48.282, 90, 19364, 24576, 70, 291.83
2026/04/20 14:19:49.282, 91, 19364, 24576, 71, 292.17
2026/04/20 14:19:50.283, 92, 19364, 24576, 71, 295.01
2026/04/20 14:19:51.283, 91, 19364, 24576, 71, 294.45
2026/04/20 14:19:52.283, 92, 19364, 24576, 72, 294.98
2026/04/20 14:19:53.284, 97, 19364, 24576, 72, 300.36
2026/04/20 14:19:54.284, 100, 19364, 24576, 73, 301.70
2026/04/20 14:19:55.284, 100, 19364, 24576, 73, 299.40
2026/04/20 14:19:56.285, 100, 19364, 24576, 73, 299.04
2026/04/20 14:19:57.285, 100, 19364, 24576, 73, 298.45
2026/04/20 14:19:58.285, 100, 19364, 24576, 73, 298.56
2026/04/20 14:19:59.285, 100, 19364, 24576, 73, 296.01
2026/04/20 14:20:00.286, 100, 19364, 24576, 74, 297.87
2026/04/20 14:20:01.286, 100, 19364, 24576, 74, 298.05
2026/04/20 14:20:02.286, 100, 19364, 24576, 74, 298.22
2026/04/20 14:20:03.289, 100, 19364, 24576, 74, 298.63
2026/04/20 14:20:04.289, 100, 19364, 24576, 74, 295.23
2026/04/20 14:20:05.290, 100, 19364, 24576, 74, 296.99
2026/04/20 14:20:06.290, 100, 19364, 24576, 74, 298.28
2026/04/20 14:20:07.290, 97, 19364, 24576, 75, 296.97
2026/04/20 14:20:08.290, 89, 19364, 24576, 74, 295.58
2026/04/20 14:20:09.291, 90, 19364, 24576, 74, 296.13
2026/04/20 14:20:10.291, 88, 19364, 24576, 74, 287.04
2026/04/20 14:20:11.291, 90, 19364, 24576, 74, 292.12
2026/04/20 14:20:12.291, 88, 19364, 24576, 74, 293.71
2026/04/20 14:20:13.292, 90, 19364, 24576, 74, 292.67
2026/04/20 14:20:14.292, 52, 19364, 24576, 73, 294.58
2026/04/20 14:20:15.292, 100, 19364, 24576, 75, 291.39
2026/04/20 14:20:16.293, 100, 19364, 24576, 75, 292.92
2026/04/20 14:20:17.293, 87, 19364, 24576, 75, 287.87
2026/04/20 14:20:18.293, 88, 19364, 24576, 74, 292.99
2026/04/20 14:20:19.293, 87, 19364, 24576, 74, 292.12
2026/04/20 14:20:20.294, 87, 19364, 24576, 74, 292.44
2026/04/20 14:20:21.294, 81, 19364, 24576, 73, 298.05
2026/04/20 14:20:22.294, 100, 19364, 24576, 75, 289.94
2026/04/20 14:20:23.295, 89, 19364, 24576, 75, 287.96
2026/04/20 14:20:24.295, 86, 19364, 24576, 75, 290.55
2026/04/20 14:20:25.295, 89, 19364, 24576, 74, 292.28
2026/04/20 14:20:26.295, 50, 19364, 24576, 74, 292.89
2026/04/20 14:20:27.296, 100, 19364, 24576, 75, 291.86
2026/04/20 14:20:28.296, 92, 19364, 24576, 76, 289.24
2026/04/20 14:20:29.296, 87, 19364, 24576, 74, 290.77
2026/04/20 14:20:30.296, 88, 19364, 24576, 74, 291.49
2026/04/20 14:20:31.298, 52, 19364, 24576, 73, 295.11
2026/04/20 14:20:32.298, 100, 19364, 24576, 75, 286.41
2026/04/20 14:20:33.303, 88, 19364, 24576, 74, 282.81
2026/04/20 14:20:34.303, 85, 19364, 24576, 75, 290.38
2026/04/20 14:20:35.303, 58, 19364, 24576, 74, 287.71
2026/04/20 14:20:36.304, 100, 19364, 24576, 75, 289.70
2026/04/20 14:20:37.304, 88, 19364, 24576, 74, 282.55
2026/04/20 14:20:38.304, 87, 19364, 24576, 75, 290.20
2026/04/20 14:20:39.304, 45, 19364, 24576, 74, 290.68
2026/04/20 14:20:40.305, 100, 19364, 24576, 76, 307.43
2026/04/20 14:20:41.305, 87, 19364, 24576, 75, 279.91
2026/04/20 14:20:42.305, 87, 19364, 24576, 75, 286.26
2026/04/20 14:20:43.306, 94, 19364, 24576, 74, 295.33
2026/04/20 14:20:44.306, 100, 19364, 24576, 76, 279.60
2026/04/20 14:20:45.306, 86, 19364, 24576, 74, 286.90
2026/04/20 14:20:46.306, 89, 19364, 24576, 74, 286.41
2026/04/20 14:20:47.307, 100, 19364, 24576, 76, 296.37
2026/04/20 14:20:48.307, 86, 19364, 24576, 75, 274.74
2026/04/20 14:20:49.308, 86, 19364, 24576, 75, 285.27
2026/04/20 14:20:50.309, 100, 19364, 24576, 76, 296.82
2026/04/20 14:20:51.309, 86, 19364, 24576, 75, 274.47
2026/04/20 14:20:52.309, 86, 19364, 24576, 75, 285.90
2026/04/20 14:20:53.309, 65, 19364, 24576, 73, 283.35
2026/04/20 14:20:54.310, 100, 19364, 24576, 76, 282.13
2026/04/20 14:20:55.310, 85, 19364, 24576, 75, 279.64
2026/04/20 14:20:56.310, 85, 19364, 24576, 73, 285.94
2026/04/20 14:20:57.311, 100, 19364, 24576, 76, 289.12
2026/04/20 14:20:58.311, 86, 19364, 24576, 75, 278.67
2026/04/20 14:20:59.311, 87, 19364, 24576, 73, 284.86
2026/04/20 14:21:00.311, 100, 19364, 24576, 75, 290.55
2026/04/20 14:21:01.312, 85, 19364, 24576, 75, 277.48
2026/04/20 14:21:02.313, 70, 19364, 24576, 73, 288.91
2026/04/20 14:21:03.313, 100, 19364, 24576, 76, 284.52
2026/04/20 14:21:04.313, 85, 19364, 24576, 74, 278.49
2026/04/20 14:21:05.313, 8, 19364, 24576, 75, 283.87
2026/04/20 14:21:06.314, 100, 19364, 24576, 75, 275.58
2026/04/20 14:21:07.314, 84, 19364, 24576, 74, 283.56
2026/04/20 14:21:08.314, 100, 19364, 24576, 75, 296.00
2026/04/20 14:21:09.314, 84, 19364, 24576, 75, 271.61
2026/04/20 14:21:10.315, 84, 19364, 24576, 74, 284.13
2026/04/20 14:21:11.315, 100, 19364, 24576, 75, 289.02
2026/04/20 14:21:12.315, 84, 19364, 24576, 75, 272.17
2026/04/20 14:21:13.316, 88, 19364, 24576, 74, 280.67
2026/04/20 14:21:14.316, 100, 19364, 24576, 75, 283.46
2026/04/20 14:21:15.316, 83, 19364, 24576, 75, 272.68
2026/04/20 14:21:16.316, 100, 19364, 24576, 75, 290.89
2026/04/20 14:21:17.317, 83, 19364, 24576, 74, 267.21
2026/04/20 14:21:18.317, 84, 19364, 24576, 74, 278.57
2026/04/20 14:21:19.317, 100, 19364, 24576, 75, 284.96
2026/04/20 14:21:20.318, 82, 19364, 24576, 74, 272.82
2026/04/20 14:21:21.318, 58, 19364, 24576, 75, 287.15
2026/04/20 14:21:22.318, 82, 19364, 24576, 75, 265.36
2026/04/20 14:21:23.319, 82, 19364, 24576, 74, 277.93
2026/04/20 14:21:24.319, 100, 19364, 24576, 75, 281.97
2026/04/20 14:21:25.319, 85, 19364, 24576, 74, 272.68
2026/04/20 14:21:26.319, 100, 19364, 24576, 75, 291.17
2026/04/20 14:21:27.320, 83, 19364, 24576, 74, 260.14
2026/04/20 14:21:28.320, 81, 19364, 24576, 74, 277.30
2026/04/20 14:21:29.320, 100, 19364, 24576, 75, 283.65
2026/04/20 14:21:30.320, 81, 19364, 24576, 74, 273.79
2026/04/20 14:21:31.321, 100, 19364, 24576, 76, 293.48
2026/04/20 14:21:32.321, 80, 19364, 24576, 74, 258.50
2026/04/20 14:21:33.321, 0, 19364, 24576, 74, 280.91
2026/04/20 14:21:34.321, 87, 19364, 24576, 74, 255.78
2026/04/20 14:21:35.322, 85, 19364, 24576, 74, 279.42
2026/04/20 14:21:36.322, 100, 19364, 24576, 75, 282.90
2026/04/20 14:21:37.322, 85, 19364, 24576, 74, 274.24
2026/04/20 14:21:38.323, 100, 19364, 24576, 75, 291.77
2026/04/20 14:21:39.323, 0, 19364, 24576, 70, 196.60
2026/04/20 14:21:40.323, 0, 19364, 24576, 69, 176.62
2026/04/20 14:21:41.324, 0, 19364, 24576, 67, 152.37
