timestamp,gpu_util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026/04/22 04:42:28.351, 0, 1, 24576, 48, 23.27
2026/04/22 04:42:29.353, 0, 1, 24576, 48, 23.19
2026/04/22 04:42:30.353, 0, 4, 24576, 49, 29.89
2026/04/22 04:42:31.353, 0, 4, 24576, 50, 39.67
2026/04/22 04:42:32.360, 0, 4, 24576, 49, 26.94
2026/04/22 04:42:33.365, 0, 3392, 24576, 50, 24.53
2026/04/22 04:42:34.369, 1, 4846, 24576, 57, 74.77
2026/04/22 04:42:35.370, 0, 4920, 24576, 58, 149.43
2026/04/22 04:42:36.370, 100, 4920, 24576, 66, 149.48
2026/04/22 04:42:37.370, 99, 4920, 24576, 70, 326.24
2026/04/22 04:42:38.370, 100, 4920, 24576, 72, 327.16
2026/04/22 04:42:39.370, 100, 4920, 24576, 74, 330.28
2026/04/22 04:42:40.371, 100, 4920, 24576, 75, 333.98
2026/04/22 04:42:41.371, 100, 4920, 24576, 76, 336.34
2026/04/22 04:42:42.371, 82, 4926, 24576, 73, 324.80
2026/04/22 04:42:43.371, 86, 4926, 24576, 72, 306.17
2026/04/22 04:42:44.371, 87, 4926, 24576, 72, 307.39
2026/04/22 04:42:45.372, 86, 4926, 24576, 73, 307.76
2026/04/22 04:42:46.372, 86, 4926, 24576, 73, 307.35
2026/04/22 04:42:47.372, 87, 4926, 24576, 73, 307.05
2026/04/22 04:42:48.372, 86, 4926, 24576, 73, 307.49
2026/04/22 04:42:49.373, 86, 4926, 24576, 73, 307.38
2026/04/22 04:42:50.373, 86, 4926, 24576, 72, 307.93
2026/04/22 04:42:51.373, 86, 4926, 24576, 72, 307.87
2026/04/22 04:42:52.374, 86, 4926, 24576, 73, 307.46
2026/04/22 04:42:53.374, 80, 4926, 24576, 73, 307.11
2026/04/22 04:42:54.374, 87, 4926, 24576, 73, 306.81
2026/04/22 04:42:55.374, 86, 4926, 24576, 73, 306.12
2026/04/22 04:42:56.375, 86, 4926, 24576, 73, 306.11
2026/04/22 04:42:57.375, 87, 4926, 24576, 73, 306.79
