timestamp,gpu_util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026/04/22 03:15:03.612, 0, 1, 24576, 57, 155.31
2026/04/22 03:15:04.616, 0, 1, 24576, 57, 150.68
2026/04/22 03:15:05.616, 0, 4, 24576, 53, 130.17
2026/04/22 03:15:06.616, 0, 4, 24576, 52, 83.84
2026/04/22 03:15:07.616, 0, 4, 24576, 51, 67.63
2026/04/22 03:15:08.617, 0, 4, 24576, 51, 50.22
2026/04/22 03:15:09.617, 0, 4, 24576, 47, 33.25
2026/04/22 03:15:10.617, 0, 4, 24576, 45, 30.99
2026/04/22 03:15:11.617, 0, 13880, 24576, 51, 69.49
2026/04/22 03:15:12.618, 96, 13880, 24576, 53, 148.76
2026/04/22 03:15:13.618, 0, 21194, 24576, 53, 145.36
2026/04/22 03:15:14.618, 96, 21194, 24576, 63, 231.27
2026/04/22 03:15:15.618, 96, 21194, 24576, 62, 271.75
2026/04/22 03:15:16.619, 100, 21194, 24576, 62, 260.67
2026/04/22 03:15:17.619, 95, 21194, 24576, 64, 280.10
2026/04/22 03:15:18.619, 95, 21194, 24576, 67, 295.13
2026/04/22 03:15:19.619, 96, 21194, 24576, 65, 272.81
2026/04/22 03:15:20.620, 100, 21194, 24576, 63, 264.26
2026/04/22 03:15:21.620, 87, 21194, 24576, 63, 265.36
2026/04/22 03:15:22.620, 95, 21194, 24576, 66, 286.08
2026/04/22 03:15:23.620, 96, 21194, 24576, 68, 292.66
2026/04/22 03:15:24.621, 93, 21194, 24576, 69, 284.27
2026/04/22 03:15:25.621, 97, 21194, 24576, 66, 270.30
2026/04/22 03:15:26.621, 100, 21194, 24576, 65, 268.70
2026/04/22 03:15:27.621, 100, 21194, 24576, 65, 271.60
2026/04/22 03:15:28.622, 100, 21194, 24576, 65, 270.94
2026/04/22 03:15:29.622, 78, 21194, 24576, 65, 272.68
2026/04/22 03:15:30.622, 95, 21194, 24576, 65, 283.04
2026/04/22 03:15:31.622, 95, 21194, 24576, 67, 290.10
2026/04/22 03:15:32.623, 95, 21194, 24576, 68, 291.31
2026/04/22 03:15:33.623, 96, 21194, 24576, 69, 290.33
2026/04/22 03:15:34.623, 96, 21194, 24576, 69, 290.42
2026/04/22 03:15:35.623, 96, 21194, 24576, 70, 289.83
2026/04/22 03:15:36.624, 96, 21194, 24576, 70, 290.36
2026/04/22 03:15:37.624, 96, 21194, 24576, 70, 289.42
2026/04/22 03:15:38.624, 96, 21194, 24576, 70, 288.60
2026/04/22 03:15:39.625, 96, 21194, 24576, 70, 288.60
2026/04/22 03:15:40.625, 94, 21194, 24576, 70, 287.11
2026/04/22 03:15:41.625, 96, 21194, 24576, 69, 286.88
2026/04/22 03:15:42.625, 95, 21194, 24576, 69, 285.99
2026/04/22 03:15:43.626, 94, 21194, 24576, 66, 285.23
2026/04/22 03:15:44.626, 95, 21194, 24576, 66, 285.17
2026/04/22 03:15:45.626, 63, 21194, 24576, 66, 282.76
2026/04/22 03:15:46.627, 100, 21194, 24576, 67, 283.21
2026/04/22 03:15:47.627, 100, 21194, 24576, 67, 282.36
2026/04/22 03:15:48.627, 100, 21194, 24576, 68, 284.64
2026/04/22 03:15:49.627, 100, 21194, 24576, 69, 285.06
2026/04/22 03:15:50.628, 98, 21194, 24576, 72, 284.67
2026/04/22 03:15:51.628, 94, 21194, 24576, 72, 284.29
2026/04/22 03:15:52.628, 100, 21194, 24576, 71, 281.80
2026/04/22 03:15:53.628, 100, 21194, 24576, 70, 281.71
2026/04/22 03:15:54.629, 96, 21194, 24576, 67, 278.72
2026/04/22 03:15:55.629, 94, 21194, 24576, 67, 287.32
2026/04/22 03:15:56.629, 96, 21194, 24576, 68, 286.92
2026/04/22 03:15:57.629, 95, 21194, 24576, 69, 287.89
2026/04/22 03:15:58.630, 82, 21194, 24576, 70, 293.13
2026/04/22 03:15:59.630, 100, 21194, 24576, 72, 280.28
2026/04/22 03:16:00.630, 100, 21194, 24576, 71, 279.11
2026/04/22 03:16:01.631, 93, 21194, 24576, 67, 283.17
