timestamp,gpu_util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026/04/20 11:16:02.779, 0, 1, 23040, 77, 96.84
2026/04/20 11:16:03.785, 0, 1, 23040, 75, 66.94
2026/04/20 11:16:04.791, 0, 3, 23040, 74, 65.94
2026/04/20 11:16:05.796, 2, 11359, 23040, 75, 78.01
2026/04/20 11:16:06.802, 75, 11359, 23040, 76, 95.76
2026/04/20 11:16:07.808, 10, 19557, 23040, 75, 94.55
2026/04/20 11:16:08.813, 100, 19557, 23040, 81, 247.91
2026/04/20 11:16:09.817, 100, 19557, 23040, 82, 233.24
2026/04/20 11:16:10.823, 84, 19557, 23040, 80, 157.37
2026/04/20 11:16:11.827, 100, 19557, 23040, 81, 149.92
2026/04/20 11:16:12.836, 100, 19557, 23040, 82, 195.99
2026/04/20 11:16:13.846, 100, 19557, 23040, 82, 197.11
2026/04/20 11:16:14.851, 95, 19557, 23040, 81, 170.34
2026/04/20 11:16:15.856, 81, 19557, 23040, 81, 134.32
2026/04/20 11:16:16.861, 100, 19557, 23040, 82, 193.61
2026/04/20 11:16:17.868, 100, 19557, 23040, 82, 197.30
2026/04/20 11:16:18.874, 87, 19557, 23040, 82, 151.41
2026/04/20 11:16:19.882, 89, 19557, 23040, 81, 178.27
2026/04/20 11:16:20.893, 100, 19557, 23040, 82, 182.09
2026/04/20 11:16:21.899, 98, 19557, 23040, 82, 173.26
2026/04/20 11:16:22.908, 77, 19557, 23040, 81, 161.69
2026/04/20 11:16:23.915, 100, 19557, 23040, 82, 176.40
2026/04/20 11:16:24.922, 100, 19557, 23040, 82, 183.29
2026/04/20 11:16:25.927, 75, 19557, 23040, 81, 157.28
2026/04/20 11:16:26.938, 100, 19557, 23040, 81, 170.88
2026/04/20 11:16:27.943, 100, 19557, 23040, 81, 166.86
2026/04/20 11:16:28.949, 79, 19557, 23040, 80, 151.96
2026/04/20 11:16:29.961, 100, 19557, 23040, 81, 169.44
2026/04/20 11:16:30.971, 89, 19557, 23040, 81, 233.54
2026/04/20 11:16:31.979, 100, 19557, 23040, 81, 169.44
2026/04/20 11:16:32.983, 100, 19557, 23040, 82, 171.21
2026/04/20 11:16:33.989, 83, 19557, 23040, 82, 175.94
2026/04/20 11:16:34.996, 100, 19557, 23040, 81, 141.71
2026/04/20 11:16:36.002, 100, 19557, 23040, 81, 155.40
2026/04/20 11:16:37.007, 100, 19557, 23040, 81, 157.04
2026/04/20 11:16:38.013, 100, 19557, 23040, 81, 164.63
2026/04/20 11:16:39.020, 82, 19557, 23040, 81, 154.97
2026/04/20 11:16:40.029, 100, 19557, 23040, 81, 163.56
2026/04/20 11:16:41.034, 81, 19557, 23040, 82, 235.92
2026/04/20 11:16:42.043, 100, 19557, 23040, 81, 167.92
2026/04/20 11:16:43.054, 91, 19557, 23040, 82, 164.38
2026/04/20 11:16:44.061, 100, 19557, 23040, 81, 165.74
2026/04/20 11:16:45.072, 100, 19557, 23040, 82, 160.78
2026/04/20 11:16:46.077, 94, 19557, 23040, 81, 155.68
2026/04/20 11:16:47.082, 100, 19557, 23040, 81, 163.57
2026/04/20 11:16:48.088, 55, 19557, 23040, 81, 162.66
2026/04/20 11:16:49.093, 100, 19557, 23040, 81, 161.58
2026/04/20 11:16:50.098, 67, 19557, 23040, 82, 167.06
2026/04/20 11:16:51.103, 100, 19557, 23040, 82, 158.36
2026/04/20 11:16:52.110, 63, 19557, 23040, 82, 193.85
2026/04/20 11:16:53.115, 100, 19557, 23040, 82, 169.23
2026/04/20 11:16:54.123, 98, 19557, 23040, 81, 150.44
2026/04/20 11:16:55.137, 100, 19557, 23040, 81, 150.68
2026/04/20 11:16:56.148, 100, 19557, 23040, 81, 154.29
2026/04/20 11:16:57.155, 100, 19557, 23040, 81, 153.85
2026/04/20 11:16:58.167, 100, 19557, 23040, 81, 157.20
2026/04/20 11:16:59.174, 100, 19557, 23040, 80, 87.76
2026/04/20 11:17:00.185, 100, 19557, 23040, 82, 161.53
2026/04/20 11:17:01.196, 100, 19557, 23040, 81, 154.34
2026/04/20 11:17:02.208, 100, 19557, 23040, 82, 165.60
2026/04/20 11:17:03.214, 66, 19557, 23040, 82, 139.00
2026/04/20 11:17:04.229, 100, 19557, 23040, 82, 161.09
2026/04/20 11:17:05.241, 56, 19557, 23040, 81, 154.53
2026/04/20 11:17:06.250, 100, 19557, 23040, 81, 144.96
2026/04/20 11:17:07.263, 82, 19557, 23040, 81, 157.17
2026/04/20 11:17:08.273, 100, 19557, 23040, 81, 152.83
2026/04/20 11:17:09.286, 100, 19557, 23040, 80, 89.32
2026/04/20 11:17:10.297, 100, 19557, 23040, 82, 164.05
2026/04/20 11:17:11.309, 100, 19557, 23040, 80, 142.79
2026/04/20 11:17:12.322, 100, 19557, 23040, 81, 148.43
2026/04/20 11:17:13.333, 100, 19557, 23040, 81, 151.57
2026/04/20 11:17:14.346, 69, 19557, 23040, 81, 161.02
2026/04/20 11:17:15.357, 100, 19557, 23040, 82, 161.96
2026/04/20 11:17:16.367, 73, 19557, 23040, 82, 162.83
2026/04/20 11:17:17.378, 100, 19557, 23040, 82, 168.76
2026/04/20 11:17:18.385, 83, 19557, 23040, 82, 156.73
2026/04/20 11:17:19.393, 100, 19557, 23040, 81, 161.77
2026/04/20 11:17:20.406, 57, 19557, 23040, 82, 173.26
2026/04/20 11:17:21.417, 100, 19557, 23040, 82, 167.93
2026/04/20 11:17:22.426, 57, 19557, 23040, 82, 175.48
2026/04/20 11:17:23.432, 100, 19557, 23040, 82, 152.93
2026/04/20 11:17:24.437, 81, 19557, 23040, 81, 135.44
2026/04/20 11:17:25.445, 100, 19557, 23040, 81, 156.80
2026/04/20 11:17:26.460, 100, 19557, 23040, 81, 133.88
2026/04/20 11:17:27.476, 100, 19557, 23040, 81, 156.17
2026/04/20 11:17:28.488, 100, 19557, 23040, 81, 152.98
2026/04/20 11:17:29.493, 56, 19557, 23040, 82, 199.93
2026/04/20 11:17:30.500, 100, 19557, 23040, 81, 134.65
2026/04/20 11:17:31.513, 58, 19557, 23040, 81, 146.34
2026/04/20 11:17:32.527, 100, 19557, 23040, 81, 158.50
2026/04/20 11:17:33.541, 100, 19557, 23040, 81, 168.29
2026/04/20 11:17:34.553, 100, 19557, 23040, 81, 157.19
2026/04/20 11:17:35.566, 100, 19557, 23040, 82, 167.29
2026/04/20 11:17:36.573, 52, 19557, 23040, 82, 237.31
2026/04/20 11:17:37.587, 100, 19557, 23040, 81, 150.50
2026/04/20 11:17:38.597, 67, 19557, 23040, 81, 149.84
2026/04/20 11:17:39.602, 100, 19557, 23040, 81, 159.22
