timestamp,gpu_util_pct,mem_used_mb,mem_total_mb,temp_c,power_w
2026/04/20 11:14:09.254, 0, 1, 23040, 36, 21.02
2026/04/20 11:14:10.265, 0, 3, 23040, 36, 21.12
2026/04/20 11:14:11.272, 0, 3, 23040, 36, 20.88
2026/04/20 11:14:12.280, 73, 8315, 23040, 38, 68.50
2026/04/20 11:14:13.287, 9, 14879, 23040, 39, 67.33
2026/04/20 11:14:14.292, 100, 14879, 23040, 46, 223.87
2026/04/20 11:14:15.297, 100, 14879, 23040, 48, 226.19
2026/04/20 11:14:16.303, 100, 14879, 23040, 49, 231.32
2026/04/20 11:14:17.309, 100, 14879, 23040, 51, 233.74
2026/04/20 11:14:18.314, 100, 14879, 23040, 52, 237.95
2026/04/20 11:14:19.319, 100, 14879, 23040, 53, 240.75
2026/04/20 11:14:20.324, 100, 14879, 23040, 54, 238.86
2026/04/20 11:14:21.329, 100, 14879, 23040, 54, 251.68
2026/04/20 11:14:22.334, 100, 14879, 23040, 55, 246.33
2026/04/20 11:14:23.339, 100, 14879, 23040, 56, 252.21
2026/04/20 11:14:24.344, 100, 14879, 23040, 57, 238.12
2026/04/20 11:14:25.348, 100, 14879, 23040, 57, 255.45
2026/04/20 11:14:26.353, 100, 14879, 23040, 58, 240.70
2026/04/20 11:14:27.358, 100, 14879, 23040, 59, 260.39
2026/04/20 11:14:28.364, 100, 14879, 23040, 59, 242.31
2026/04/20 11:14:29.369, 100, 14879, 23040, 60, 243.75
2026/04/20 11:14:30.375, 100, 14879, 23040, 60, 246.41
2026/04/20 11:14:31.380, 100, 14879, 23040, 61, 255.25
2026/04/20 11:14:32.391, 100, 14879, 23040, 61, 257.33
2026/04/20 11:14:33.395, 100, 14879, 23040, 62, 246.51
2026/04/20 11:14:34.404, 100, 14879, 23040, 63, 254.58
2026/04/20 11:14:35.411, 100, 14879, 23040, 63, 252.21
2026/04/20 11:14:36.419, 100, 14879, 23040, 64, 247.19
2026/04/20 11:14:37.423, 100, 14879, 23040, 64, 253.04
2026/04/20 11:14:38.429, 100, 14879, 23040, 64, 239.98
2026/04/20 11:14:39.442, 100, 14879, 23040, 65, 249.72
2026/04/20 11:14:40.449, 100, 14879, 23040, 66, 241.99
2026/04/20 11:14:41.460, 100, 14879, 23040, 66, 236.88
2026/04/20 11:14:42.480, 100, 14879, 23040, 67, 241.13
2026/04/20 11:14:43.485, 100, 14879, 23040, 67, 251.54
2026/04/20 11:14:44.490, 100, 14879, 23040, 67, 243.31
2026/04/20 11:14:45.498, 100, 14879, 23040, 68, 248.12
2026/04/20 11:14:46.506, 100, 14879, 23040, 68, 252.71
2026/04/20 11:14:47.515, 100, 14879, 23040, 69, 244.73
2026/04/20 11:14:48.524, 100, 14879, 23040, 69, 243.21
2026/04/20 11:14:49.535, 100, 14879, 23040, 70, 238.95
2026/04/20 11:14:50.546, 100, 14879, 23040, 70, 239.07
